,SCH_ID,SCH_NAME,PSGC_PROV,PSGC_MUNI,PSGC_BRGY,LAT,LONG,address_type,geometry,SCH_CAT_CES,SCH_CAT_ES,SCH_CAT_JHS,SCH_CAT_MD,SCH_CAT_PES,SCH_CAT_PJHS,SCH_CAT_PS,SCH_CAT_PSHS,SCH_CAT_SHS,SCH_CAT_SUC,CES_SCH_PROV,ES_SCH_PROV,JHS_SCH_PROV,MD_SCH_PROV,PES_SCH_PROV,PJHS_SCH_PROV,PS_SCH_PROV,PSHS_SCH_PROV,SHS_SCH_PROV,SUC_SCH_PROV,CES_SCH_MUNI,ES_SCH_MUNI,JHS_SCH_MUNI,MD_SCH_MUNI,PES_SCH_MUNI,PJHS_SCH_MUNI,PS_SCH_MUNI,PSHS_SCH_MUNI,SHS_SCH_MUNI,SUC_SCH_MUNI,CES_SCH_BRGY,ES_SCH_BRGY,JHS_SCH_BRGY,MD_SCH_BRGY,PES_SCH_BRGY,PJHS_SCH_BRGY,PS_SCH_BRGY,PSHS_SCH_BRGY,SHS_SCH_BRGY,SUC_SCH_BRGY,BRGY_SCHOOLS,brgy_area,schools_over_brgy_area,MUNI_SCHOOLS,muni_area,schools_over_muni_area,PROV_SCHOOLS,prov_area,schools_over_prov_area,Pop2010,Pop2015,HH_pop,num_hh0,num_hh0_mal,num_hh0_fem,Total_Pop,Male_Pop,Female_Pop,Total_under10,Total_10to20,Total_21to30,Total_31to60,Total_over60,Female_under10,Female_10to20,Female_21to30,Female_31to60,Female_over60,Male_under10,Male_10to20,Male_21to30,Male_31to60,Male_over60
1110,133982,Pagatin ES,PH153800000,PH153837000,PH153836013,6.972531,124.483724,given,POINT (124.483724 6.972531),0,1,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,1.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3,3.63248474098691,0.8258809641096881,10,57.119251396990315,0.1750723224731708,709,5030.584699889684,0.14093789137782486,,,,,,,,,,,,,,,,,,,,,,,,
1111,134213,Pageda ES,PH153800000,PH153821000,PH153821011,7.05179,124.389782,given,POINT (124.389782 7.05179),0,1,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.642975792762659,0.21537911129297121,10,34.68504092515291,0.28830872714202843,709,5030.584699889684,0.14093789137782486,1450.0,1538.0,1538.0,255.0,244.0,11.0,1538.0,838.0,700.0,453.0,458.0,235.0,360.0,32.0,193.0,192.0,126.0,175.0,14.0,260.0,266.0,109.0,185.0,18.0
1112,134719,Panglima Annao ES,PH157000000,PH157002000,PH157002026,5.012917,119.760883,given,POINT (119.760883 5.012917),0,1,0,0,0,0,0,0,0,0,19.0,164.0,5.0,0.0,7.0,7.0,53.0,3.0,20.0,26.0,5.0,41.0,1.0,0.0,7.0,3.0,13.0,3.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.381777477237876,0.5914049677903509,81,123.8914566465084,0.6537981083805653,304,1171.2110041841404,0.2595604027916087,1639.0,3310.0,3289.0,592.0,526.0,66.0,3310.0,1608.0,1702.0,823.0,876.0,539.0,886.0,186.0,429.0,462.0,266.0,445.0,100.0,394.0,414.0,273.0,441.0,86.0
1113,134125,Paglat CES,PH153800000,PH153823000,PH153823003,6.78044,124.78397,given,POINT (124.78397 6.78044),1,0,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,3.848969301836519,0.519619628830427,11,34.50832002048597,0.3187637066501591,709,5030.584699889684,0.14093789137782486,2524.0,4021.0,4015.0,583.0,534.0,49.0,15920.0,8041.0,7879.0,4883.0,4509.0,2486.0,3556.0,486.0,2414.0,2185.0,1290.0,1753.0,220.0,2469.0,2324.0,1196.0,1803.0,249.0
1114,133960,Palao sa Buto ES,PH153800000,PH153805000,PH153805015,6.779157,124.813854,given,POINT (124.813854 6.779157),0,1,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,3.0,17.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.527998606447618,0.22084812450605787,28,146.60999930843542,0.19098288064986696,709,5030.584699889684,0.14093789137782486,740.0,1004.0,1004.0,147.0,136.0,11.0,1004.0,493.0,511.0,348.0,263.0,145.0,228.0,20.0,177.0,128.0,78.0,118.0,10.0,171.0,135.0,67.0,110.0,10.0
1115,134188,Paldong ES,PH153800000,PH153813000,PH153813050,6.859424,124.596484,given,POINT (124.596484 6.859424),0,1,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.809993830392605,0.17211722235726126,14,109.48675614720435,0.12786934687495058,709,5030.584699889684,0.14093789137782486,1943.0,1945.0,1945.0,296.0,263.0,33.0,1945.0,1024.0,921.0,542.0,506.0,356.0,486.0,55.0,245.0,218.0,175.0,253.0,30.0,297.0,288.0,181.0,233.0,25.0
1116,133951,Datu Paglas CES,PH153800000,PH153805000,PH153805026,6.74453,124.870378,given,POINT (124.870378 6.74453),1,0,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,3.0,17.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,2.8615610200002353,1.0483788320543146,28,146.60999930843542,0.19098288064986696,709,5030.584699889684,0.14093789137782486,3393.0,4985.0,4985.0,876.0,836.0,40.0,4985.0,2540.0,2445.0,1294.0,1273.0,777.0,1531.0,110.0,608.0,642.0,399.0,747.0,49.0,686.0,631.0,378.0,784.0,61.0
1117,216659,Pandi PS,PH153800000,PH153836000,PH153836014,6.999745,124.507294,given,POINT (124.507294 6.999745),0,0,0,0,0,0,1,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.5806454954017028,0.632652927496473,8,30.03024117188369,0.2663981269484486,709,5030.584699889684,0.14093789137782486,1564.0,491.0,491.0,72.0,68.0,4.0,491.0,255.0,236.0,164.0,121.0,82.0,111.0,13.0,73.0,64.0,42.0,49.0,8.0,91.0,57.0,40.0,62.0,5.0
1118,134747,Panglima Arasia ES,PH157000000,PH157002000,PH157002030,5.044756,119.746217,given,POINT (119.746217 5.044756),0,1,0,0,0,0,0,0,0,0,19.0,164.0,5.0,0.0,7.0,7.0,53.0,3.0,20.0,26.0,5.0,41.0,1.0,0.0,7.0,3.0,13.0,3.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,1.1069892983289547,3.6134043987942452,81,123.8914566465084,0.6537981083805653,304,1171.2110041841404,0.2595604027916087,2961.0,3755.0,3522.0,597.0,569.0,28.0,3755.0,1854.0,1901.0,721.0,1272.0,588.0,1014.0,160.0,322.0,695.0,307.0,514.0,63.0,399.0,577.0,281.0,500.0,97.0
1119,134261,Pelagio P. Platon ES,PH153800000,PH153817000,PH153817010,6.885692,124.139887,given,POINT (124.139887 6.885692),0,1,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,1.0,30.0,2.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,11,93.01195080436058,0.11826437253355941,43,450.3585803528293,0.09547947319292117,709,5030.584699889684,0.14093789137782486,8284.0,10026.0,10000.0,1863.0,1742.0,121.0,10026.0,5175.0,4851.0,2554.0,2484.0,1518.0,3056.0,414.0,1271.0,1196.0,704.0,1477.0,203.0,1283.0,1288.0,814.0,1579.0,211.0
1120,216599,Penditen PS,PH153800000,PH153836000,PH153836015,6.979492,124.49297,given,POINT (124.49297 6.979492),0,0,0,0,0,0,1,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3,3.3356673944292523,0.8993702444704663,8,30.03024117188369,0.2663981269484486,709,5030.584699889684,0.14093789137782486,2015.0,669.0,669.0,121.0,121.0,0.0,669.0,341.0,328.0,241.0,142.0,83.0,174.0,29.0,113.0,76.0,39.0,86.0,14.0,128.0,66.0,44.0,88.0,15.0
1121,134190,Pidsalenggian ES,PH153800000,PH153829000,PH153829011,6.920566,124.574547,given,POINT (124.574547 6.920566),0,1,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.102092102160723,0.12342491141680714,13,69.41609332057598,0.1872764567715395,709,5030.584699889684,0.14093789137782486,1487.0,3033.0,3033.0,492.0,461.0,31.0,3033.0,1594.0,1439.0,1059.0,728.0,470.0,647.0,129.0,468.0,332.0,245.0,334.0,60.0,591.0,396.0,225.0,313.0,69.0
1122,134137,Pidsandawan ES,PH153800000,PH153820000,PH153820013,6.936445,124.548682,given,POINT (124.548682 6.936445),0,1,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2.133959170241433,1.8744501093464905,16,36.961326744190465,0.43288489373598743,709,5030.584699889684,0.14093789137782486,1167.0,756.0,756.0,127.0,119.0,8.0,756.0,371.0,385.0,127.0,278.0,122.0,203.0,26.0,60.0,147.0,62.0,104.0,12.0,67.0,131.0,60.0,99.0,14.0
1123,134191,Pidsandawan ES,PH153800000,PH153829000,PH153820013,6.928126,124.550066,given,POINT (124.550066 6.928126),0,1,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2.133959170241433,1.8744501093464905,13,69.41609332057598,0.1872764567715395,709,5030.584699889684,0.14093789137782486,,,,,,,,,,,,,,,,,,,,,,,,
1124,216523,Pidsimbulan ES,PH153800000,PH153828000,PH153828003,6.819184,124.512503,given,POINT (124.512503 6.819184),0,1,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8.134153660568986,0.2458768402292636,14,108.18082186991666,0.12941295654819918,709,5030.584699889684,0.14093789137782486,1306.0,2012.0,2012.0,328.0,314.0,14.0,2012.0,988.0,1024.0,727.0,503.0,309.0,439.0,34.0,372.0,261.0,165.0,214.0,12.0,355.0,242.0,144.0,225.0,22.0
1125,134048,Pikeg ES,PH153800000,PH153837000,PH153837013,6.927168,124.459586,given,POINT (124.459586 6.927168),0,1,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,1.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.114851132158494,0.19550911144074584,10,57.119251396990315,0.1750723224731708,709,5030.584699889684,0.14093789137782486,715.0,2353.0,2353.0,352.0,344.0,8.0,2353.0,1250.0,1103.0,891.0,692.0,293.0,447.0,30.0,389.0,325.0,159.0,218.0,12.0,502.0,367.0,134.0,229.0,18.0
1126,134263,Pilar ES,PH153800000,PH153817000,PH153817009,6.822521,124.273799,given,POINT (124.273799 6.822521),0,1,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,1.0,30.0,2.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,46.97994942117485,0.1277140583147515,43,450.3585803528293,0.09547947319292117,709,5030.584699889684,0.14093789137782486,4537.0,5266.0,5266.0,1021.0,987.0,34.0,5266.0,2760.0,2506.0,1524.0,1176.0,829.0,1546.0,191.0,740.0,569.0,415.0,702.0,80.0,784.0,607.0,414.0,844.0,111.0
1127,216634,Pimbalakan ES,PH153800000,PH153820000,PH153820014,6.939111,124.518112,given,POINT (124.518112 6.939111),0,1,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.7008070488478055,0.5879561709703872,16,36.961326744190465,0.43288489373598743,709,5030.584699889684,0.14093789137782486,1140.0,1224.0,1224.0,266.0,259.0,7.0,1224.0,633.0,591.0,283.0,252.0,254.0,366.0,69.0,121.0,104.0,147.0,198.0,21.0,162.0,148.0,107.0,168.0,48.0
1128,133887,Pinagayao ES,PH153800000,PH153801000,PH153801015,6.782557,124.503351,given,POINT (124.503351 6.782557),0,1,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,1.0,9.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5,21.989749370348367,0.22737867157058866,14,226.68687321675498,0.06175920026305796,709,5030.584699889684,0.14093789137782486,3507.0,5001.0,5001.0,858.0,776.0,82.0,5001.0,2620.0,2381.0,1100.0,1152.0,950.0,1533.0,266.0,515.0,553.0,452.0,723.0,138.0,585.0,599.0,498.0,810.0,128.0
1129,133944,Popol PS,PH153800000,PH153803000,PH153803040,6.70178,124.796491,given,POINT (124.796491 6.70178),0,0,0,0,0,0,1,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,1.0,8.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,6.88478603011208,0.14524779646401306,18,58.98478727930596,0.3051634299326373,709,5030.584699889684,0.14093789137782486,1544.0,1904.0,1904.0,313.0,297.0,16.0,1904.0,952.0,952.0,563.0,432.0,322.0,558.0,29.0,285.0,218.0,167.0,267.0,15.0,278.0,214.0,155.0,291.0,14.0
1130,134745,Paniongan ES,PH157000000,PH157002000,PH157002025,5.042791,119.78094,given,POINT (119.78094 5.042791),0,1,0,0,0,0,0,0,0,0,19.0,164.0,5.0,0.0,7.0,7.0,53.0,3.0,20.0,26.0,5.0,41.0,1.0,0.0,7.0,3.0,13.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.5599708574026236,0.641037616346895,81,123.8914566465084,0.6537981083805653,304,1171.2110041841404,0.2595604027916087,692.0,906.0,906.0,140.0,138.0,2.0,906.0,466.0,440.0,206.0,318.0,141.0,223.0,18.0,103.0,163.0,62.0,106.0,6.0,103.0,155.0,79.0,117.0,12.0
1131,134264,Refra ES,PH153800000,PH153817000,PH153817007,6.928734,124.135845,given,POINT (124.135845 6.928734),0,1,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,1.0,30.0,2.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,31.584071508051284,0.15830764563477576,43,450.3585803528293,0.09547947319292117,709,5030.584699889684,0.14093789137782486,3787.0,3937.0,3937.0,657.0,625.0,32.0,3937.0,2056.0,1881.0,1071.0,1024.0,502.0,1175.0,165.0,518.0,494.0,242.0,550.0,77.0,553.0,530.0,260.0,625.0,88.0
1132,216530,Reina Regente ES,PH153800000,PH153806000,PH153806035,7.027299,124.507967,given,POINT (124.507967 7.027299),0,1,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,7.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.004474514900563,0.08330227189526282,25,57.01253805633696,0.43850003617267913,709,5030.584699889684,0.14093789137782486,1079.0,1049.0,1049.0,160.0,147.0,13.0,1049.0,526.0,523.0,272.0,381.0,85.0,289.0,22.0,123.0,196.0,47.0,145.0,12.0,149.0,185.0,38.0,144.0,10.0
1133,133961,Salendab ES,PH153800000,PH153805000,PH153805027,6.720271,124.925958,given,POINT (124.925958 6.720271),0,1,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,3.0,17.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.022616381187713,0.16604079302205052,28,146.60999930843542,0.19098288064986696,709,5030.584699889684,0.14093789137782486,681.0,870.0,870.0,128.0,127.0,1.0,870.0,439.0,431.0,278.0,270.0,87.0,222.0,13.0,138.0,135.0,45.0,109.0,4.0,140.0,135.0,42.0,113.0,9.0
1134,134192,Sambolawan ES,PH153800000,PH153829000,PH153825010,6.871276,124.553,given,POINT (124.553 6.871276),0,1,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.2539197673996398,1.5949983818722073,13,69.41609332057598,0.1872764567715395,709,5030.584699889684,0.14093789137782486,,,,,,,,,,,,,,,,,,,,,,,,
1135,133983,Sambulawan CES,PH153800000,PH153836000,PH153836016,6.980929,124.480456,given,POINT (124.480456 6.980929),1,0,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.1625213793504257,0.3162033959768511,8,30.03024117188369,0.2663981269484486,709,5030.584699889684,0.14093789137782486,2113.0,4000.0,4000.0,687.0,630.0,57.0,4000.0,1873.0,2127.0,1405.0,1031.0,565.0,855.0,144.0,795.0,505.0,316.0,435.0,76.0,610.0,526.0,249.0,420.0,68.0
1136,134193,Sampao ES,PH153800000,PH153829000,PH153825010,6.87052,124.57169,given,POINT (124.57169 6.87052),0,1,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.2539197673996398,1.5949983818722073,13,69.41609332057598,0.1872764567715395,709,5030.584699889684,0.14093789137782486,,,,,,,,,,,,,,,,,,,,,,,,
1137,134267,San Jose ES,PH153800000,PH153817000,PH153817011,6.757885,124.277638,given,POINT (124.277638 6.757885),0,1,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,1.0,30.0,2.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,53.45770956824192,0.018706375714122977,43,450.3585803528293,0.09547947319292117,709,5030.584699889684,0.14093789137782486,2136.0,1622.0,1622.0,363.0,352.0,11.0,1622.0,854.0,768.0,374.0,393.0,311.0,488.0,56.0,191.0,204.0,139.0,209.0,25.0,183.0,189.0,172.0,279.0,31.0
1138,134268,Sanduagan ES,PH153800000,PH153817000,PH153817010,6.842159,124.176542,given,POINT (124.176542 6.842159),0,1,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,1.0,30.0,2.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,11,93.01195080436058,0.11826437253355941,43,450.3585803528293,0.09547947319292117,709,5030.584699889684,0.14093789137782486,8284.0,10026.0,10000.0,1863.0,1742.0,121.0,10026.0,5175.0,4851.0,2554.0,2484.0,1518.0,3056.0,414.0,1271.0,1196.0,704.0,1477.0,203.0,1283.0,1288.0,814.0,1579.0,211.0
1139,133888,Saniag ES,PH153800000,PH153801000,PH153801028,6.783658,124.44154,given,POINT (124.44154 6.783658),0,1,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,1.0,9.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15.550872201785747,0.06430507479092828,14,226.68687321675498,0.06175920026305796,709,5030.584699889684,0.14093789137782486,1008.0,1158.0,1158.0,229.0,217.0,12.0,1158.0,627.0,531.0,174.0,378.0,226.0,345.0,35.0,88.0,165.0,99.0,167.0,12.0,86.0,213.0,127.0,178.0,23.0
1140,134194,Sapakan CES,PH153800000,PH153829000,PH153829010,6.911358,124.554069,given,POINT (124.554069 6.911358),1,0,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,6.536484946557855,0.30597484983931766,13,69.41609332057598,0.1872764567715395,709,5030.584699889684,0.14093789137782486,1613.0,2464.0,2464.0,381.0,359.0,22.0,2464.0,1294.0,1170.0,830.0,669.0,401.0,489.0,75.0,379.0,305.0,195.0,254.0,37.0,451.0,364.0,206.0,235.0,38.0
1141,134088,Sapakan ES,PH153800000,PH153810000,PH153810004,6.98516,124.71,given,POINT (124.71 6.98516),0,1,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,43.78399456354077,0.06851818866472545,22,202.58559124244846,0.10859607470143841,709,5030.584699889684,0.14093789137782486,3979.0,3795.0,3795.0,637.0,614.0,23.0,3795.0,1924.0,1871.0,1089.0,1077.0,553.0,968.0,108.0,523.0,539.0,287.0,479.0,43.0,566.0,538.0,266.0,489.0,65.0
1142,134050,Satan ES,PH153800000,PH153808000,PH153808037,6.872745,124.436061,given,POINT (124.436061 6.872745),0,1,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.1347342134497107,0.46844239142258803,10,37.358448824555815,0.267677066758376,709,5030.584699889684,0.14093789137782486,1964.0,2320.0,2306.0,338.0,316.0,22.0,2320.0,1167.0,1153.0,754.0,721.0,266.0,545.0,34.0,378.0,348.0,130.0,281.0,16.0,376.0,373.0,136.0,264.0,18.0
1143,133962,Sepaka ES,PH153800000,PH153805000,PH153805011,6.786274,124.850782,given,POINT (124.850782 6.786274),0,1,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,3.0,17.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.52400878425989,0.22104289529216642,28,146.60999930843542,0.19098288064986696,709,5030.584699889684,0.14093789137782486,933.0,1257.0,1257.0,191.0,187.0,4.0,1257.0,635.0,622.0,318.0,326.0,236.0,325.0,52.0,162.0,163.0,122.0,157.0,18.0,156.0,163.0,114.0,168.0,34.0
1144,305004,Datu Paglas NHS,PH153800000,PH153805000,PH153805026,6.748975,124.871869,given,POINT (124.871869 6.748975),0,0,0,0,0,0,0,0,1,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,3.0,17.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,2.8615610200002353,1.0483788320543146,28,146.60999930843542,0.19098288064986696,709,5030.584699889684,0.14093789137782486,3393.0,4985.0,4985.0,876.0,836.0,40.0,4985.0,2540.0,2445.0,1294.0,1273.0,777.0,1531.0,110.0,608.0,642.0,399.0,747.0,49.0,686.0,631.0,378.0,784.0,61.0
1145,133891,Shariff Sherjan Sangki ES,PH153800000,PH153828000,PH153828010,6.812128,124.55202,given,POINT (124.55202 6.812128),0,1,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16.02595016275897,0.06239879631747485,14,108.18082186991666,0.12941295654819918,709,5030.584699889684,0.14093789137782486,2298.0,3016.0,3016.0,452.0,429.0,23.0,3016.0,1594.0,1422.0,1051.0,787.0,529.0,584.0,65.0,495.0,353.0,265.0,290.0,19.0,556.0,434.0,264.0,294.0,46.0
1146,216591,Sinalayan ES,PH153800000,PH153805000,PH153805022,6.779714,124.872119,given,POINT (124.872119 6.779714),0,1,0,0,0,0,0,0,0,0,48.0,390.0,34.0,12.0,33.0,9.0,114.0,21.0,47.0,1.0,3.0,17.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6.505550352212644,0.46114468993075286,28,146.60999930843542,0.19098288064986696,709,5030.584699889684,0.14093789137782486,1174.0,1365.0,1365.0,209.0,192.0,17.0,1365.0,639.0,726.0,383.0,361.0,235.0,353.0,33.0,216.0,181.0,126.0,187.0,16.0,167.0,180.0,109.0,166.0,17.0
